"The European Union Collective";"Christopher Story";"Relação do projeto supra-nacional europeu e o marxismo.";"Olavo de Carvalho";"True OutSpeak";"2008-05-05";"2220"
"A Treasury of Traditional Wisdom";"Whitall Perry";"A convergência das várias religiões, sob o aspecto da tradição como continuidade, é uma coisa absolutamente incontestável.";"Olavo de Carvalho";"True OutSpeak";"2008-05-12";"1020"
"A Treasury of Traditional Wisdom";"Whitall Perry";"Mostra que as experiências de acesso ao mundo transcendente são mais ou menos esquematicamente as mesmas em todas as épocas e culturas, independente de religião do sujeito.";"";"";"";""
"Maldita Guerra";"Francisco Doratiotto";"Apresenta documentação sobre as falsidades difundidas da guerra do Paraguai.";"Olavo de Carvalho";"True OutSpeak";"2008-05-12";"2460"
"Rene Guenon";"Paul Sérant";"Boa introdução para ter uma idéia do que René Guénon fez.";"Olavo de Carvalho";"True OutSpeak";"2008-05-19";"2620"
"Desenvolvimento e Cultura: O problema do estetismo no Brasil";"Mario Vieira de Mello";"No Brasil só existe cultura da modernidade. Esta obra expõe o problema do estetismo no Brasil.";"Olavo de Carvalho";"True OutSpeak";"2008-06-16";"3060"
"Desenvolvimento e Cultura: O problema do estetismo no Brasil";"Mario Vieira de Mello";"Um clássico. A civilização brasileira é estética e lúdica. Tudo é sonho e brincadeira, nada é realidade.";"Olavo de Carvalho";"True OutSpeak";"2010-04-14";"1300"
"Desenvolvimento e Cultura: O problema do estetismo no Brasil";"Mario Vieira de Mello";"Sobre o esteticismo como ideologia dominante nas classes letradas brasileiras.";"";"";"";""
"Desenvolvimento e Cultura: O problema do estetismo no Brasil";"Mario Vieira de Mello";"Somente a 1ª edição é boa.";"";"";"";""
"Teoria da História do Brasil";"José Honório Rodrigues";"Livro muito bom.";"Olavo de Carvalho";"True OutSpeak";"2008-06-30";"2640"
"Teoria da História do Brasil";"José Honório Rodrigues";"Livro altamente recomendável. Sobre os métodos e técnicas de 'História'. A investigação na história da filosofia segue muito de perto as técnicas e métodos da investigação histórica em geral.";"";"";"";""
"Teoria da História do Brasil";"José Honório Rodrigues";"Livro indispensável para os estudantes brasileiros. Dá uma visão de quais foram os melhores historiadores do Brasil e quais são os conceitos básicos da ciências histórica. Deve ser lido junto com a "História da Historia do Brasil" e com "Vida e História".";"";"";"";""
"A Democracia Coroada";"Joao de Camillo de Oliveira Torres";"Sobre o sistema político do Império brasileiro.";"Olavo de Carvalho";"True OutSpeak";"2008-06-30";"2640"
"A Democracia Coroada";"Joao de Camillo de Oliveira Torres";"Obrigatória a leitura.";"";"";"";""
"A Democracia Coroada";"Joao de Camillo de Oliveira Torres";"Leitura obrigatória para todos os brasileiros. obra absolutamente fundamental sobre o Império.";"";"";"";""
"Megashift";"James H. Rutz";"Sobre milagres e ressureições no meio protestante.";"Olavo de Carvalho";"True OutSpeak";"2008-06-30";"2940"
"The Sword and the Shield: The Mitrokhin Archive and the Secret History of the KGB";"Christopher Andrew";"O embaixador do Brasil em Moscou, em meados da década de 70, era agente pago da KGB.";"Olavo de Carvalho";"True OutSpeak";"2008-07-07";"1740"
"Les folies raisonnantes";"Paul Sérieux";"A forma da mentalidade revolucionária é a de uma doença mental clínica.";"Olavo de Carvalho";"True OutSpeak";"2008-07-21";"1260"
"Les folies raisonnantes";"Paul Sérieux";"Esquerdismo como doença psicológica.";"Olavo de Carvalho";"True OutSpeak";"2011-07-13";"3240"
"Les folies raisonnantes";"Paul Sérieux";"Delírio de interpretação: quadro patológico que se distingue das demais formas de delírio psicótico por não comportar distúrbios sensoriais, apenas um remanejamento mórbido dos dados da situação.";"";"";"";""
"Dutch: A Memoir of Ronald Reagan";"Edmund Morris";"Biografia extramente interessante, escrita de maneira original. Conta a colaboração de Reagan e João Paulo II.";"Olavo de Carvalho";"True OutSpeak";"2008-07-28";"2220"
"The President, the Pope, And the Prime Minister: Three Who Changed the World";"John O'Sullivan";"Uma das alianças mais brilhantes do séc. XX.";"Olavo de Carvalho";"True OutSpeak";"2008-07-28";"2890"
"La grande parade. Essai sur la survie de l’utopie socialiste";"Jean-François Revel";"Depois que a União Soviética acabou o comunismo cresceu no mundo.";"Olavo de Carvalho";"True OutSpeak";"2008-08-04";"2370"
"The Liberal Imagination";"Lionel Trilling";"Mostra que praticamente só havia uma tradição de idéias em circulação nos EUA até 1945: as idéias do 'liberals' (esquerdistas).";"Olavo de Carvalho";"True OutSpeak";"2008-08-25";"1140"
"The Liberal Imagination";"Lionel Trilling";"O principal problema das idéias esquerdistas é sua falta de "imaginação moral". Esquerdista só entende ele como "bem" e os outros como o "mal".";"Olavo de Carvalho";"True OutSpeak";"2011-10-12";"1260"
"Fire in the Minds of Men: Origins of the Revolutionary Fait";"James H. Billington";"Ligação do movimento revolucionário com seitas ocultistas.";"Olavo de Carvalho";"True OutSpeak";;
"Fire in the Minds of Men: Origins of the Revolutionary Fait";"James H. Billington";"Bom livro de história e sociologia do movimento revolucionário em geral.";"";"";"";""
"Makers and Takers: Why conservatives work harder, feel happier, have closer families, take fewer drugs, give more generously, value honesty more, are less materialistic and …";"Peter Schweizer";"Utilizando métodos de pesquisa de mercado para realizar pesquisas de conduta dos conservadores.";"Olavo de Carvalho";"True OutSpeak";;
"Doenças Iatrogênicas";"Carlos da Silva Lacaz";"Clássico da medicina.";"Olavo de Carvalho";"True OutSpeak";"2008-09-08";"2060"
"Tempos Modernos";"Paul Johnson";"Livro muito importante.";"Olavo de Carvalho";"True OutSpeak";"2008-10-06";"1880"
"La Débacle De L’École: Une Tragédie Incomprise";"Laurent Lafforgue";"Sobre a destruição da escola francesa.";"Olavo de Carvalho";"True OutSpeak";"2008-10-20";"2380"
"Verdade Absoluta: libertando o Cristianismo de seu cativeiro cultural";"Nancy Randolph Pearcey";"Leitura obrigatória.";"Olavo de Carvalho";"True OutSpeak";"2008-10-20";"3410"
"America’s Half-Blood Prince: Barack Obama’s “Story of Race and Inheritance”";"Steve Sailer";"Um estudo aprofundado nas memórias de Obama, concluindo que Obama é um racista.";"Olavo de Carvalho";"True OutSpeak";"2008-11-03";"520"
"Anatomy of Criticism";"Northrop Frye";"Um dos maiores críticos de todos os tempos, continuador do trabalho de Aristóteles. Inacreditável de tanta lucidez.";"Olavo de Carvalho";"True OutSpeak";"2008-11-24";"1830"
"Anatomy of Criticism";"Northrop Frye";"Livro central do obra de Frye. é uma aplicação da teoria dos cinco níveis da narrativa conforme o poder dos personagens.";"";"";"";""
"Anatomy of Criticism";"Northrop Frye";"Possui um esquema de gêneros totalmente diferente ao dos "Gêneros Literários" de OdeC, mas não oposto.";"";"";"";""
"The Great Code: The Bible and Literature";"Northrop Frye";"Um dos maiores críticos de todos os tempos, continuador do trabalho de Aristóteles.";"Olavo de Carvalho";"True OutSpeak";"2008-11-24";"1830"
"The Great Code: The Bible and Literature";"Northrop Frye";"Mostra que toda a literatura ocidental nasce da Bíblia.";"";"";"";""
"Who Killed the Constitution?: The Fate of American Liberty from World War I to George W. Bush";"Kevin R. C. GutzmanThomas Woods";"Mostra que não só pessoal esquerdistas, mas também a elite globalista está a várias décadas fazendo tudo para destruir a constituição americana.";"Olavo de Carvalho";"True OutSpeak";;
"The Vision of the Anointed: Self-Congratulation As a Basis for Social Policy";"Thomas Sowell";"A função do ungidos é descobrir problemas e inventar uma solução que nos favorece. Ex: O aborto está matando muitas mulheres, caso liberado , haverá menos abortos, mas o que acontece é exatamente ao contrário.";"Olavo de Carvalho";"True OutSpeak";"2008-12-15";"720"
"The Vision of the Anointed: Self-Congratulation As a Basis for Social Policy";"Thomas Sowell";"Um clássico. fornece, entre outros exemplos, o da educação sexual, proposta nos anos 60 como remédio infalível contra a proliferação dos casos de gravidez e de doenças venéreas entre meninas de escola. Contra a advertência óbvia de que quanto mais ouvissem falar de sexo mais as garotas se interessariam em praticá-lo, a medida foi adotada em metade das escolas americanas";"";"";"";""
"Compêndio de Teologia Ascética e Mística";"Adolphe Tanquerey";"Diferencia as inspirações divinas e as demoníacas.";"Olavo de Carvalho";"True OutSpeak";"2008-12-29";"1080"
"Compêndio de Teologia Ascética e Mística";"Adolphe Tanquerey";"Possui a preparação para a confissão: o exame de consciência.";"";"";"";""
"Maquiavel Pedagogo";"Pascal Bernardin";"Plano de educação da nova ordem mundial. Criação de cidadãos subservientes. O autor pesquisou os métodos de indução de comportamento que estão sendo usados em praticamente todos os países do mundo, por orientação da ONU, para criar modificações de atitude.";"Olavo de Carvalho";"True OutSpeak";"2009-05-25";"1110"
"Sagração da Primavera";"Modris Eksteins";"Todas as dicas de como o movimento modernista das artes estava ligado, não só com o comunismo, mas a todas as correntes revolucionárias.";"Olavo de Carvalho";"True OutSpeak";"2009-05-25";"1530"
"Sagração da Primavera";"Modris Eksteins";"Na Europa ocidental a dissolução dos costumes já vinha desde o fim da I Guerra Mundial.";"";"";"";""
"Goodbye, Good Men: How Liberals Brought Corruption Into the Catholic Church";"Michael S. Rose";"Mostra como o movimento gay infiltrou gente na igreja.";"Olavo de Carvalho";"True OutSpeak";;
"The Liturgical Revolution";"Michael Davies";"Sobre a devastação do Concílio Vaticano II. Começa na reforma protestante até o concílio vaticano II.";"Olavo de Carvalho";"True OutSpeak";"2009-07-20";"1090"
"The Liturgical Revolution";"Michael Davies";"Vol. I: Cranmer's Godly Order: para começar a estudar os efeitos da Reforma Protestante. Cranmer foi um dos líderes da reforma inglesa. É um bom ponto de partida.";"";"";"";""
"The Liturgical Revolution";"Michael Davies";"A Reforma inglesa, que começou matando em um ano mais gente do que a Inquisição em muitos séculos, foi essencialmente um empreendimento do governo civil, e resultou no estabelecimento de uma igreja estatal que, em nome da liberdade de consciência, teve entre suas prioridades a perseguição implacável aos que ousassem exercê-la em sentido pró-católico. Aí o "individualismo" foi, com toda a evidência, mero pretexto ideológico para a implantação de um "holismo" ferozmente centralizador.";"";"";"";""
"Iota Unum: A Study of Changes in the Catholic Church in the Twentieth Century";"Romano Amerio";"Sobre a devastação do Concílio Vaticano II.";"Olavo de Carvalho";"True OutSpeak";"2009-07-20";"1100"
"The Creature from Jekyll Island: A Second Look at the Federal Reserve";"G. Edward Griffin";"Muitíssimo importante.";"Olavo de Carvalho";"True OutSpeak";"2009-07-27";"3080"
"The Creature from Jekyll Island: A Second Look at the Federal Reserve";"G. Edward Griffin";"O FED foi criado em uma reunião na ilha Jekyll. o FED é formado por um monte de gangsters.";"Olavo de Carvalho";"True OutSpeak";"2011-11-09";"1840"
"The Soul After Death";"Seraphim Rose";"Livro muito impressionante sobre a vida após a morte.";"Olavo de Carvalho";"True OutSpeak";"2009-08-17";"1600"
"An Exorcist Tells his Story";"Gabriele Amorth";"Biografia do autor.";"Olavo de Carvalho";"True OutSpeak";"2009-08-17";"1600"
"An Exorcist: More Stories";"Gabriele Amorth";"Biografia do autor.";"Olavo de Carvalho";"True OutSpeak";"2009-08-17";"1600"
"Science’s Blindspot: The Unseen Religion of Scientific Naturalism";"Cornelius Hunter";"Arrasa com o naturalismo na qual tudo tem que ter uma explicação material.";"Olavo de Carvalho";"True OutSpeak";"2009-08-17";"1760"
"Didascálicon – Da Arte de Ler";"Hugo de São Vitor";"Uma das grandes obras da humanidade.";"Olavo de Carvalho";"True OutSpeak";"2009-09-07";"890"
"Didascálicon – Da Arte de Ler";"Hugo de São Vitor";"Grande livro. Existe uma tradução brasileira muito boa feita por Antonio Marchionni.";"";"";"";""
"The Health Benefits of Tobacco: A Smoker’s Paradox";"Dr. William Douglass";"Sobre os benefícios do tabaco.";"Olavo de Carvalho";"True OutSpeak";"2009-09-07";"2150"
"Shadow World: Resurgent Russia, The Global New Left, and Radical Islam";"Robert Chandler";"Para entender o que está acontecendo no mundo. Mostra o que é a articulação mundial anti-americana, mas não considera o esquema globalista americano uma coisa só, o que não é verdade.";"Olavo de Carvalho";"True OutSpeak";"2009-09-14";"1650"
"Cry Havoc: The Great American Bring-Down and How it Happened";"Ralph de Toledano";"Conta as origens da escola de Frankfurt:  Muizenberg  e Karl Radek.";"Olavo de Carvalho";"True OutSpeak";"2009-09-14";"1820"
"The World Was Going Our Way: The KGB and the Battle for the Third World";"Christopher Andrew";"Mostra a penetração profunda da União Soviética na América Latina e nos países de Terceiro Mundo.";"Olavo de Carvalho";"True OutSpeak";"2009-09-21";"3105"
"O Eixo do Mal Latino-Americano";"Heitor de Paola";"Absolutamente indispensável.";"Olavo de Carvalho";"True OutSpeak";"2009-09-21";"3195"
"História do Pensamento Filosófico Português";"Pedro Calafate";"Para começar a estudar as obras do escolásticos portugueses. Uma bibliografia bastante completa.";"Olavo de Carvalho";"True OutSpeak";"2009-09-28";"3195"
"Organon";"Aristóteles";"Tradução de José Pinharanda Gomes: uma das melhores traduções conhecidas.";"Olavo de Carvalho";"True OutSpeak";"2009-09-28";"3375"
"Introduction à la méthode d’Aristote";"Jean-Paul Dumont";"Melhor livro para entrar na obra de Aristóteles.";"Olavo de Carvalho";"True OutSpeak";"2009-09-28";"3425"
"A Study of History";"Arnold J. Toynbee";"É uma interpretação global da história universal, feito dentro do projeto globalista. Sendo o autor um dos membros ativos deste projeto.";"Olavo de Carvalho";"True OutSpeak";"2009-10-12";"2570"
"Sombras de Reis Barbudos";"José Jacinto Veiga";"Grande romance brasileiro. Documenta a mudança anestésica de uma sociedade.";"Olavo de Carvalho";"True OutSpeak";"2009-10-19";"1570"
"A Theory of Cognitive Dissonance";"Leon Festinger";"Mostra como a informação paradoxal estupidifica as pessoas.";"Olavo de Carvalho";"True OutSpeak";"2009-10-26";"1540"
"A Theory of Cognitive Dissonance";"Leon Festinger";"Verificou que mesmo formas brandas e gradativas de estimulação contraditória podiam produzir uma dissonância cognitiva, geradora de neuroses e psicoses.";"";"";"";""
"Muslim Mafia: Inside the Secret Underworld that’s Conspiring to Islamize America";"P. David Gaubatz e Paul Sperry";"Os dois autores se infiltraram na entidade islâmica nos EUA (CAIR) e colheram provas que essa entidade está comprometida em islamizar a américa, infiltrada em todas as instituições americanas.";"Olavo de Carvalho";"True OutSpeak";"2009-11-09";"710"
